TransactionID,TransactionDate,StoreID,ProductID,SupplierID,MovementType,OpeningStock,QuantityReceived,QuantitySold,QuantityReturned,QuantityWaste,QuantityAdjusted,ShrinkageQty,ClosingStock,ReorderLevel,ExpectedStock,ActualStock,UnitCost,UnitPrice,SalesAmount,CostAmount,BatchNumber,ExpiryDate,PaymentType,ReplenishmentStatus
107515,2025-02-22,S005,P011,SUP06,Waste,145,38,1,0,0,0,0,182,33.0,182,182,1.65,2.99,2.99,1.65,B-2736,2026-02-22,Card,
107516,2025-02-22,S003,P005,SUP06,Waste,172,68,22,0,0,0,0,218,22.0,218,218,1.1,1.89,41.58,24.2,B-4437,2025-03-15,Contactless,
107517,2025-01-01,S001,P011,SUP10,Waste,98,4,43,0,0,0,0,59,33.0,59,59,1.65,2.99,128.57,70.95,B-4817,2026-01-01,Card,
107518,2025-04-12,S004,P008,SUP07,Receipt,83,0,0,0,0,0,0,83,82.0,83,83,4.1,6.49,0.0,0.0,B-6866,2025-04-17,Cash,On Time
107519,2025-12-30,S005,P010,SUP08,Adjustment,67,51,12,0,0,0,0,106,11.0,106,106,0.58,1.09,13.08,6.96,B-7761,2027-12-30,Cash,
107520,2025-02-18,S005,P018,SUP01,Waste,156,3,24,0,0,0,2,133,39.0,135,133,1.95,3.49,83.76,46.8,B-2806,2025-08-17,Voucher,
107521,2025-09-19,S001,P012,SUP10,Receipt,128,80,10,0,0,0,0,198,18.0,198,198,0.92,1.79,17.9,9.2,B-6012,2025-10-03,Contactless,Partial
107522,2025-06-26,S004,P015,SUP06,Return,69,39,45,0,0,0,0,63,11.0,63,63,0.55,1.49,67.05,24.75,B-5607,2025-12-23,Voucher,
107523,2025-12-13,S001,P011,SUP04,Return,129,18,33,0,0,0,0,114,33.0,114,114,1.65,2.99,98.67,54.45,B-5309,2026-12-13,Cash,
107524,2025-05-01,S008,P012,SUP08,Adjustment,111,88,12,0,0,0,0,187,18.0,187,187,0.92,1.79,21.48,11.04,B-2120,2025-05-15,Contactless,
107525,2025-02-06,S006,P008,SUP09,Sale,0,0,11,0,0,0,0,-11,82.0,-11,-11,4.1,6.49,71.39,45.1,B-6006,2025-02-11,Contactless,
107526,2025-09-08,S006,P020,SUP02,Shrinkage,152,49,2,0,0,2,0,201,28.0,201,201,1.4,2.79,5.58,2.8,B-2521,2027-09-08,Voucher,
107527,2025-02-19,S008,P006,SUP08,Waste,87,10,15,0,0,0,0,82,,82,82,1.25,2.19,32.85,18.75,B-9375,2025-03-01,Voucher,
107528,2025-01-06,S006,P017,SUP03,Return,177,0,50,0,0,0,0,127,24.0,127,127,1.22,2.19,109.5,61.0,B-5363,2025-02-20,Cash,
107529,2025-07-22,S007,P001,SUP09,Return,62,71,44,0,0,0,0,89,21.0,89,89,1.05,1.79,78.76,46.2,B-4186,2025-08-01,Voucher,
107530,2025-06-13,S007,P004,SUP10,Sale,127,42,26,0,0,0,0,143,15.0,143,143,0.78,1.29,33.54,20.28,B-2175,2025-06-20,Voucher,
107531,2025-07-16,S007,P012,SUP09,Receipt,89,0,29,2,0,0,0,62,18.0,62,62,0.92,1.79,51.91,28.52,B-1918,2025-07-30,Contactless,Late
107532,2025-07-14,S001,P002,SUP08,Sale,110,37,22,0,0,0,0,125,8.0,125,125,0.42,0.89,19.58,9.24,B-1414,2025-07-19,Voucher,
107533,2025-05-24,S004,P014,SUP07,Receipt,180,0,32,0,0,0,0,148,12.0,148,148,0.62,1.25,40.0,19.84,B-1043,2026-05-24,Contactless,On Time
107534,2025-02-15,S007,P017,SUP07,Receipt,159,55,33,0,0,0,0,181,24.0,181,181,1.22,2.19,72.27,40.26,B-7278,2025-04-01,Contactless,Partial
107535,2025-07-24,S006,P006,SUP10,Return,64,0,16,0,0,0,0,48,25.0,48,48,1.25,2.19,35.04,20.0,B-3017,2025-08-03,Card,
107536,2025-10-29,S006,P012,SUP09,Shrinkage,217,0,13,2,0,0,0,206,18.0,206,206,0.92,1.79,23.27,13.8,B-8349,2025-11-12,Contactless,
107537,2025-04-12,S002,P001,SUP03,Waste,135,0,33,0,0,0,0,102,21.0,102,102,1.05,1.79,59.07,34.65,B-1529,2025-04-22,Card,
107538,2025-05-25,S005,P015,SUP03,Sale,70,0,15,0,0,0,0,55,11.0,55,55,0.55,1.49,22.35,8.25,B-7088,2025-11-21,Contactless,
107539,2025-08-30,S005,P011,SUP03,Return,113,0,42,0,0,0,0,71,33.0,71,71,1.65,2.99,125.58,69.3,B-7604,2026-08-30,Voucher,
107540,2025-06-30,S007,P011,SUP09,Shrinkage,118,42,19,0,0,0,0,141,33.0,141,141,1.65,2.99,56.81,31.35,B-2651,2026-06-30,Card,
107541,2025-05-03,S002,P018,SUP02,Shrinkage,101,62,4,0,0,0,0,159,39.0,159,159,1.95,3.49,13.96,7.8,B-8903,2025-10-30,Cash,
107542,2025-12-21,S003,P009,SUP09,Sale,194,53,0,0,0,0,0,247,19.0,247,247,0.95,1.79,0.0,0.0,B-9420,2026-12-21,Contactless,
107543,2025-10-04,S006,P012,SUP04,Waste,187,64,47,0,0,0,0,204,18.0,204,204,0.92,1.79,84.13,43.24,B-6415,2025-10-18,Cash,
107544,2025-05-18,S005,P012,SUP06,Sale,200,29,12,0,0,0,0,217,18.0,217,217,0.92,1.79,21.48,11.04,B-5163,2025-06-01,Contactless,
107545,2025-04-10,S004,P002,SUP09,Waste,140,0,16,0,0,0,0,124,8.0,124,124,0.42,0.89,14.24,6.72,B-9941,2025-04-15,Contactless,
107546,2025-05-03,S001,P006,SUP04,Receipt,132,33,18,0,1,0,0,146,25.0,146,146,1.25,2.19,39.42,22.5,B-2065,2025-05-13,Voucher,On Time
107547,2025-09-25,S008,P020,SUP10,Return,61,0,32,0,0,0,2,27,28.0,29,27,1.4,2.79,89.28,44.8,B-2272,2027-09-25,Cash,
107548,2025-10-31,S007,P001,SUP02,Shrinkage,162,0,23,0,0,0,0,139,21.0,139,139,1.05,1.79,41.17,24.15,B-3479,2025-11-10,Cash,
107549,2025-12-02,S008,P009,SUP10,Shrinkage,113,0,22,0,0,0,0,91,19.0,91,91,0.95,1.79,39.38,20.9,B-5040,2026-12-02,Contactless,
107550,2025-01-29,S003,P010,SUP07,Shrinkage,83,24,41,0,0,0,0,66,11.0,66,66,0.58,1.09,44.69,23.78,B-5705,2027-01-29,Cash,
107551,2025-04-26,S007,P017,SUP03,Return,84,0,40,0,0,0,0,44,24.0,44,44,1.22,2.19,87.6,48.8,B-8972,2025-06-10,Card,
107552,2025-01-19,S006,P008,SUP05,Adjustment,88,0,42,0,0,0,0,46,82.0,46,46,4.1,6.49,272.58,172.2,B-1126,2025-01-24,Voucher,
107553,2025-10-08,S007,P020,SUP04,Sale,111,21,53,0,0,0,0,79,28.0,79,79,1.4,2.79,147.87,74.2,B-4181,2027-10-08,Cash,
107554,2025-03-17,S006,P017,SUP06,Receipt,230,23,44,0,0,0,0,209,24.0,209,209,1.22,2.19,96.36,53.68,B-8855,2025-05-01,Card,Partial
107555,2025-03-04,S005,P005,SUP08,Shrinkage,108,49,23,0,2,0,0,132,22.0,132,132,1.1,1.89,43.47,25.3,B-9890,2025-03-25,Card,
107556,2025-12-08,S008,P011,SUP04,Sale,159,55,7,0,0,0,0,207,33.0,207,207,1.65,2.99,20.93,11.55,B-8152,2026-12-08,Card,
107557,2025-06-20,S003,P010,SUP04,Sale,103,47,33,0,0,0,0,117,11.0,117,117,0.58,1.09,35.97,19.14,B-9437,2027-06-20,Voucher,
107558,2025-08-04,S001,P005,SUP01,Sale,171,0,43,0,0,0,0,128,22.0,128,128,1.1,1.89,81.27,47.3,B-6664,2025-08-25,Cash,
107559,2025-03-04,S003,P016,SUP09,Receipt,92,0,0,0,0,0,0,92,27.0,92,92,1.38,2.49,0.0,0.0,B-3405,2025-03-25,Card,Partial
107560,2025-09-27,S001,P020,SUP03,Shrinkage,55,36,24,0,0,0,0,67,28.0,67,67,1.4,2.79,66.96,33.6,B-2448,2027-09-27,Cash,
107561,2025-01-31,S004,P014,SUP05,Waste,132,0,44,0,0,0,0,88,12.0,88,88,0.62,1.25,55.0,27.28,B-7713,2026-01-31,Cash,
107562,2025-09-04,S005,P003,SUP10,Shrinkage,132,0,12,0,0,0,0,120,38.0,120,120,1.92,2.99,35.88,23.04,B-4768,2025-09-25,Voucher,
107563,2025-01-13,S002,P012,SUP10,Adjustment,149,60,21,0,0,0,0,188,18.0,188,188,0.92,1.79,37.59,19.32,B-9177,2025-01-27,Contactless,
107564,2025-11-03,S005,P002,SUP02,Receipt,110,19,21,0,0,0,0,108,8.0,108,108,0.42,0.89,18.69,8.82,B-9721,2025-11-08,Voucher,On Time
107565,2025-09-25,S001,P009,SUP05,Waste,177,0,21,0,0,0,0,156,19.0,156,156,0.95,1.79,37.59,19.95,B-6143,2026-09-25,Contactless,
107566,2025-02-09,S002,P012,SUP06,Waste,99,20,9,0,0,0,0,110,18.0,110,110,0.92,1.79,16.11,8.28,B-6116,2025-02-23,Card,
107567,2025-11-18,S008,P010,SUP08,Shrinkage,145,36,43,0,0,0,0,138,11.0,138,138,0.58,1.09,46.87,24.94,B-2570,2027-11-18,Contactless,
107568,2025-08-07,S006,P012,SUP08,Shrinkage,40,0,51,0,0,0,0,-11,18.0,-11,-11,0.92,1.79,91.29,46.92,B-1424,2025-08-21,Contactless,
107569,2025-02-21,S003,P017,SUP08,Shrinkage,16,0,30,0,0,0,1,-15,24.0,-14,-15,1.22,2.19,65.7,36.6,B-8328,2025-04-07,Card,
107570,2025-06-30,S002,P003,SUP02,Sale,125,59,41,0,0,0,1,142,38.0,143,142,1.92,2.99,122.59,78.72,B-1118,2025-07-21,Cash,
107571,2025-01-30,S002,P010,SUP02,Sale,54,13,25,0,0,0,0,42,11.0,42,42,0.58,1.09,27.25,14.5,B-8800,2027-01-30,Contactless,
107572,2025-11-21,S008,P015,SUP05,Shrinkage,181,27,22,0,0,0,0,186,11.0,186,186,0.55,1.49,32.78,12.1,B-8274,2026-05-20,Voucher,
107573,2025-10-17,S002,P017,SUP07,Receipt,148,52,9,0,0,0,0,191,24.0,191,191,1.22,2.19,19.71,10.98,B-7790,2025-12-01,Cash,Late
107574,2025-09-24,S005,P015,SUP08,Shrinkage,103,93,22,0,0,0,0,174,11.0,174,174,0.55,1.49,32.78,12.1,B-5056,2026-03-23,Cash,
107575,2025-12-24,S007,P015,SUP01,Sale,200,70,6,0,3,0,0,261,11.0,261,261,0.55,1.49,8.94,3.3,B-3680,2026-06-22,Card,
107576,2025-02-04,S005,P010,SUP04,Receipt,165,0,26,0,0,0,0,139,11.0,139,139,0.58,1.09,28.34,15.08,B-3437,2027-02-04,Voucher,On Time
107577,2025-07-04,S007,P006,SUP08,Return,140,0,0,0,0,0,0,140,25.0,140,140,1.25,2.19,0.0,0.0,B-8072,2025-07-14,Cash,
107578,2025-12-20,S004,P011,SUP05,Sale,111,23,23,0,0,0,2,109,33.0,111,109,1.65,2.99,68.77,37.95,B-4000,2026-12-20,Voucher,
107579,2025-10-04,S003,P016,SUP06,Adjustment,94,20,23,0,0,0,0,91,27.0,91,91,1.38,2.49,57.27,31.74,B-6690,2025-10-25,Card,
107580,2025-04-20,S006,P011,SUP06,Sale,141,49,3,0,0,0,2,185,33.0,187,185,1.65,2.99,8.97,4.95,B-2803,2026-04-20,Voucher,
107581,2025-11-30,S005,P002,SUP05,Waste,66,0,15,0,0,0,0,51,8.0,51,51,0.42,0.89,13.35,6.3,B-4947,2025-12-05,Contactless,
107582,2025-07-02,S008,P020,SUP10,Adjustment,173,43,22,0,0,0,0,194,28.0,194,194,1.4,2.79,61.38,30.8,B-5186,2027-07-02,Cash,
107583,2025-09-10,S008,P015,SUP06,Adjustment,198,0,46,0,0,0,0,152,11.0,152,152,0.55,1.49,68.54,25.3,B-8594,2026-03-09,Cash,
107584,2025-02-16,S002,P012,SUP09,Receipt,154,41,0,0,0,0,0,195,,195,195,0.92,1.79,0.0,0.0,B-2576,2025-03-02,Card,Partial
107585,2025-10-14,S007,P009,SUP08,Return,55,0,15,0,0,0,2,38,19.0,40,38,0.95,1.79,26.85,14.25,B-5110,2026-10-14,Card,
107586,2025-01-02,S002,P019,SUP04,Shrinkage,85,0,27,0,0,0,0,58,17.0,58,58,0.88,0.16,4.32,23.76,B-1032,2026-01-02,Cash,
107587,2025-08-28,S002,P017,SUP08,Sale,116,0,20,0,0,0,0,96,24.0,96,96,1.22,2.19,43.8,24.4,B-4073,2025-10-12,Card,
107588,2025-03-21,S001,P002,SUP01,Return,71,58,23,0,0,0,0,106,8.0,106,106,0.42,0.89,20.47,9.66,B-7171,2025-03-26,Card,
107589,2025-10-03,S005,P006,SUP02,Adjustment,118,39,25,0,0,0,0,132,25.0,132,132,1.25,2.19,54.75,31.25,B-3066,2025-10-13,Contactless,
107590,2025-07-02,S002,P011,SUP03,Adjustment,85,0,19,0,0,0,0,66,33.0,66,66,1.65,2.99,56.81,31.35,B-8024,2026-07-02,Contactless,
107591,2025-04-21,S008,P012,SUP10,Return,57,41,43,0,0,0,0,55,18.0,55,55,0.92,1.79,76.97,39.56,B-5672,2025-05-05,Voucher,
107592,2025-06-29,S007,P016,SUP06,Shrinkage,193,46,24,0,0,0,0,215,27.0,215,215,1.38,2.49,59.76,33.12,B-5396,2025-07-20,Card,
107593,2025-03-29,S005,P018,SUP01,Adjustment,0,0,0,0,0,0,0,0,39.0,0,0,1.95,3.49,0.0,0.0,B-5197,2025-09-25,Cash,
107594,2025-11-25,S002,P001,SUP04,Shrinkage,112,0,13,0,0,0,0,99,21.0,99,99,1.05,1.79,23.27,13.65,B-3426,2025-12-05,Card,
107595,2025-03-29,S005,P003,SUP01,Adjustment,199,0,29,0,0,0,0,170,38.0,170,170,1.92,2.99,86.71,55.68,B-4914,2025-04-19,Card,
107596,2025-08-24,S008,P007,SUP01,Receipt,59,10,28,0,0,0,0,41,76.0,41,41,3.8,5.99,167.72,106.4,B-5128,2025-08-29,Contactless,Late
107597,2025-10-02,S005,P017,SUP05,Sale,49,53,0,2,0,0,0,104,24.0,104,104,1.22,2.19,0.0,2.44,B-7728,2025-11-16,Contactless,
107598,2025-12-18,S005,P008,SUP03,Return,0,0,28,0,0,0,0,-28,82.0,-28,-28,4.1,6.49,181.72,114.8,B-7625,2025-12-23,Card,
107599,2025-06-17,S001,P004,SUP09,Receipt,107,57,38,0,0,0,0,126,15.0,126,126,0.78,1.29,49.02,29.64,B-9904,2025-06-24,Card,On Time
107600,2025-08-25,S004,P007,SUP03,Sale,87,0,25,0,0,0,0,62,76.0,62,62,3.8,5.99,149.75,95.0,B-9610,2025-08-30,Card,
107601,2025-05-21,S006,P007,SUP02,Shrinkage,108,0,0,0,0,0,0,108,76.0,108,108,3.8,5.99,0.0,0.0,B-6695,2025-05-26,Card,
107602,2025-10-24,S004,P019,SUP03,Waste,168,0,40,0,0,0,0,128,17.0,128,128,0.88,1.59,63.6,35.2,B-7326,2026-10-24,Card,
107603,2025-04-08,S005,P001,SUP02,Shrinkage,24,58,38,0,0,0,0,44,21.0,44,44,1.05,1.79,68.02,39.9,B-9019,2025-04-18,Voucher,
107604,2025-12-15,S002,P005,SUP04,Return,17,41,11,6,0,0,0,53,22.0,53,53,1.1,1.89,20.79,18.7,B-3116,2026-01-05,Card,
107605,2025-03-11,S007,P008,SUP10,Waste,140,0,5,0,0,0,0,135,82.0,135,135,4.1,6.49,32.45,20.5,B-3345,2025-03-16,Contactless,
107606,2025-04-25,S002,P004,SUP02,Adjustment,0,15,3,0,0,0,2,10,15.0,12,10,0.78,1.29,3.87,2.34,B-2653,2025-05-02,Card,
107607,2025-01-30,S004,P020,SUP02,Shrinkage,121,0,14,0,0,0,1,106,28.0,107,106,1.4,2.79,39.06,19.6,B-9640,2027-01-30,Card,
107608,2025-11-15,S001,P017,SUP03,Return,118,0,26,2,0,0,0,94,24.0,94,94,1.22,2.19,56.94,34.16,B-5188,2025-12-30,Card,
107609,2025-05-07,S006,P013,SUP05,Adjustment,61,0,67,0,0,0,0,-6,5.0,-6,-6,0.18,3.6,241.2,12.06,B-6120,2027-05-07,Voucher,
107610,2025-10-10,S008,P017,SUP07,Adjustment,111,0,25,0,0,-1,2,83,24.0,85,83,1.22,2.19,54.75,30.5,B-5355,2025-11-24,Cash,
107611,2025-01-25,S006,P007,SUP01,Sale,147,0,24,0,0,0,0,123,76.0,123,123,3.8,5.99,143.76,91.2,B-4566,2025-01-30,Card,
107612,2025-12-20,S007,P006,SUP05,Sale,57,0,17,0,0,0,0,40,25.0,40,40,1.25,2.19,37.23,21.25,B-2337,2025-12-30,Contactless,
107613,2025-02-04,S003,P019,SUP03,Shrinkage,190,0,31,0,0,0,0,159,17.0,159,159,0.88,1.59,49.29,27.28,B-1791,2026-02-04,Voucher,
107614,2025-02-21,S002,P017,SUP10,Waste,147,34,17,0,0,0,0,164,24.0,164,164,1.22,2.19,37.23,20.74,B-4604,2025-04-07,Voucher,
107615,2025-09-27,S004,P016,SUP09,Receipt,113,0,3,0,0,0,0,110,27.0,110,110,1.38,2.49,7.47,4.14,B-9497,2025-10-18,Card,On Time
107616,2025-10-16,S003,P010,SUP09,Shrinkage,108,42,12,0,0,0,1,137,11.0,138,137,0.58,1.09,13.08,6.96,B-2698,2027-10-16,Card,
107617,2025-10-23,S001,P007,SUP03,Receipt,177,56,0,0,0,0,0,233,76.0,233,233,3.8,5.99,0.0,0.0,B-9834,2025-10-28,Cash,Partial
107618,2025-01-25,S008,P006,SUP07,Sale,166,0,48,0,0,0,0,118,25.0,118,118,1.25,2.19,105.12,60.0,B-2032,2025-02-04,Cash,
107619,2025-02-13,S004,P017,SUP04,Receipt,136,0,22,0,0,2,1,115,24.0,116,115,1.22,2.19,48.18,26.84,B-9103,2025-03-30,Card,Partial
107620,2025-04-02,S002,P015,SUP03,Waste,164,42,38,0,0,0,0,168,11.0,168,168,0.55,1.49,56.62,20.9,B-7013,2025-09-29,Contactless,
107621,2025-09-14,S007,P008,SUP05,Shrinkage,0,23,29,0,0,0,0,-6,82.0,-6,-6,4.1,6.49,188.21,118.9,B-1667,2025-09-19,Contactless,
107622,2025-08-16,S005,P003,SUP05,Receipt,0,0,29,2,0,0,0,-27,38.0,-27,-27,1.92,2.99,86.71,59.52,B-8666,2025-09-06,Cash,Late
107623,2025-11-24,S007,P018,SUP10,Sale,185,0,42,0,0,0,0,143,39.0,143,143,1.95,3.49,146.58,81.9,B-6640,2026-05-23,Contactless,
107624,2025-03-13,S007,P012,SUP02,Waste,142,0,56,0,0,2,0,88,18.0,88,88,0.92,1.79,100.24,51.52,B-4745,2025-03-27,Card,
107625,2025-06-08,S001,P001,SUP05,Adjustment,43,20,24,0,0,0,0,39,21.0,39,39,1.05,1.79,42.96,25.2,B-1381,2025-06-18,Voucher,
107626,2025-07-29,S003,P017,SUP05,Receipt,177,0,15,0,0,0,0,162,24.0,162,162,1.22,2.19,32.85,18.3,B-2675,2025-09-12,Voucher,Partial
107627,2025-02-28,S002,P004,SUP04,Shrinkage,96,31,14,0,0,0,1,112,15.0,113,112,0.78,1.29,18.06,10.92,B-9965,2025-03-07,Card,
107628,2025-07-09,S002,P014,SUP06,Waste,53,0,32,0,0,0,0,21,12.0,21,21,0.62,1.25,40.0,19.84,B-4602,2026-07-09,Card,
107629,2025-08-16,S003,P008,SUP08,Waste,115,0,20,0,0,0,0,95,82.0,95,95,4.1,6.49,129.8,82.0,B-8057,2025-08-21,Cash,
107630,2025-08-12,S007,P005,SUP07,Sale,70,23,38,0,0,0,0,55,22.0,55,55,1.1,1.89,71.82,41.8,B-6648,2025-09-02,Cash,
107631,2025-08-04,S002,P001,SUP01,Shrinkage,111,51,5,0,0,0,0,157,21.0,157,157,1.05,1.79,8.95,5.25,B-2166,2025-08-14,Cash,
107632,2025-03-11,S005,P016,SUP06,Shrinkage,168,0,44,4,0,0,1,127,27.0,128,127,1.38,2.49,109.56,66.24,B-1277,2025-04-01,Voucher,
107633,2025-01-23,S007,P010,SUP06,Receipt,135,36,11,0,0,1,0,161,11.0,161,161,0.58,1.09,11.99,6.38,B-3715,2027-01-23,Voucher,Partial
107634,2025-06-27,S002,P008,SUP07,Adjustment,81,44,8,0,0,0,0,117,82.0,117,117,4.1,6.49,51.92,32.8,B-5096,2025-07-02,Cash,
107635,2025-10-16,S006,P019,SUP09,Adjustment,200,0,8,0,0,0,0,192,17.0,192,192,0.88,1.59,12.72,7.04,B-2845,2026-10-16,Card,
107636,2025-10-03,S001,P001,SUP10,Adjustment,2,55,41,1,0,0,0,17,21.0,17,17,1.05,1.79,73.39,44.1,B-3647,2025-10-13,Card,
107637,2025-02-08,S004,P004,SUP02,Sale,99,0,29,0,0,0,0,70,15.0,70,70,0.78,1.29,37.41,22.62,B-3444,2025-02-15,Cash,
107638,2025-10-05,S002,P014,SUP02,Sale,48,52,36,0,0,0,0,-64,12.0,64,-64,0.62,1.25,45.0,22.32,B-2013,2026-10-05,Voucher,
107639,2025-10-15,S008,P017,SUP05,Return,101,0,0,0,0,0,0,101,24.0,101,101,1.22,2.19,0.0,0.0,B-8714,2025-11-29,Contactless,
107640,2025-07-01,S005,P019,SUP01,Shrinkage,155,0,14,0,0,0,0,141,17.0,141,141,0.88,1.59,22.26,12.32,B-2694,2026-07-01,Cash,
107641,2025-06-05,S008,P010,SUP02,Shrinkage,72,0,8,0,0,-2,0,62,11.0,62,62,0.58,1.09,8.72,4.64,B-3144,2027-06-05,Cash,
107642,2025-08-03,S007,P013,SUP05,Shrinkage,91,49,69,0,0,0,0,71,5.0,71,71,0.18,0.45,31.05,12.42,B-2144,2027-08-03,Card,
107643,2025-03-15,S001,P020,SUP05,Return,51,0,18,0,0,0,0,33,28.0,33,33,1.4,2.79,50.22,25.2,B-1839,2027-03-15,Card,
107644,2025-04-11,S005,P001,SUP01,Shrinkage,68,0,41,0,0,0,0,27,21.0,27,27,1.05,1.79,73.39,43.05,B-4710,2025-04-21,Voucher,
107645,2025-04-27,S006,P003,SUP02,Sale,0,29,36,0,0,0,0,-7,38.0,-7,-7,1.92,2.99,107.64,69.12,B-1498,2025-05-18,Contactless,
107646,2025-04-12,S007,P020,SUP04,Return,45,0,3,0,0,0,0,42,28.0,42,42,1.4,2.79,8.37,4.2,B-9198,2027-04-12,Voucher,
107647,2025-03-26,S001,P011,SUP01,Return,140,0,0,0,0,0,0,140,33.0,140,140,1.65,2.99,0.0,0.0,B-5766,2026-03-26,Contactless,
107648,2025-10-29,S006,P005,SUP09,Waste,156,36,38,0,0,0,0,154,22.0,154,154,1.1,1.89,71.82,41.8,B-5257,2025-11-19,Card,
107649,2025-12-05,S008,P020,SUP08,Adjustment,173,38,21,0,0,0,0,190,28.0,190,190,1.4,2.79,58.59,29.4,B-2048,2027-12-05,Cash,
107650,2025-03-28,S003,P011,SUP10,Sale,275,0,20,0,0,0,0,255,33.0,255,255,1.65,2.99,59.8,33.0,B-6073,2026-03-28,Voucher,
107651,2025-06-01,S003,P017,SUP07,Adjustment,51,0,21,0,0,0,0,30,,30,30,1.22,2.19,45.99,25.62,B-2685,2025-07-16,Cash,
107652,2025-11-25,S004,P001,SUP09,Waste,99,35,24,0,0,0,0,110,21.0,110,110,1.05,1.79,42.96,25.2,B-7055,2025-12-05,Card,
107653,2025-02-25,S005,P006,SUP05,Sale,0,41,0,0,0,0,0,-41,25.0,41,-41,1.25,2.19,0.0,0.0,B-3317,2025-03-07,Cash,
107654,2025-11-05,S002,P006,SUP08,Waste,157,0,36,0,0,0,0,121,25.0,121,121,1.25,2.19,78.84,45.0,B-3815,2025-11-15,Voucher,
107655,2025-10-20,S006,P004,SUP08,Sale,111,0,9,1,0,0,0,103,15.0,103,103,0.78,1.29,11.61,7.8,B-5309,2025-10-27,Cash,
107656,2025-09-10,S007,P016,SUP07,Waste,93,0,29,0,0,0,0,64,27.0,64,64,1.38,2.49,72.21,40.02,B-1013,2025-10-01,Card,
107657,2025-08-02,S004,P016,SUP03,Sale,165,58,2,0,1,0,0,220,27.0,220,220,1.38,2.49,4.98,2.76,B-3650,2025-08-23,Contactless,
107658,2025-08-19,S004,P009,SUP05,Return,109,0,22,0,0,0,0,87,19.0,87,87,0.95,1.79,39.38,20.9,B-1939,2026-08-19,Voucher,
107659,2025-02-21,S008,P018,SUP02,Waste,79,0,14,0,0,0,0,65,39.0,65,65,1.95,3.49,48.86,27.3,B-9155,2025-08-20,Cash,
107660,2025-09-10,S006,P013,SUP10,Return,19,37,38,0,0,0,2,16,5.0,18,16,0.18,0.45,17.1,6.84,B-8952,2027-09-10,Cash,
107661,2025-08-07,S001,P019,SUP07,Shrinkage,45,28,51,0,0,0,0,22,17.0,22,22,0.88,1.59,81.09,44.88,B-6753,2026-08-07,Contactless,
107662,2025-02-10,S003,P004,SUP03,Receipt,191,25,54,0,0,0,0,162,15.0,162,162,0.78,1.29,69.66,42.12,B-4471,2025-02-17,Contactless,On Time
107663,2025-10-05,S003,P020,SUP06,Return,182,0,4,0,0,0,0,178,28.0,178,178,1.4,2.79,11.16,5.6,B-5549,2027-10-05,Cash,
107664,2025-08-05,S002,P001,SUP05,Adjustment,106,19,33,0,0,0,0,92,21.0,92,92,1.05,1.79,59.07,34.65,B-4748,2025-08-15,Card,
107665,2025-01-19,S007,P006,SUP04,Return,212,0,23,0,0,0,0,189,25.0,189,189,1.25,2.19,50.37,28.75,B-2994,2025-01-29,Card,
107666,2025-01-14,S005,P003,SUP06,Shrinkage,185,0,0,3,0,0,0,188,38.0,188,188,1.92,2.99,0.0,5.76,B-5390,2025-02-04,Cash,
107667,2025-10-23,S003,P009,SUP06,Return,0,33,21,0,0,0,2,10,19.0,12,10,0.95,1.79,37.59,19.95,B-5458,2026-10-23,Contactless,
107668,2025-09-10,S003,P005,SUP06,Waste,208,0,37,0,0,0,0,171,22.0,171,171,1.1,1.89,69.93,40.7,B-7741,2025-10-01,Voucher,
107669,2025-06-29,S003,P010,SUP09,Waste,77,0,50,0,0,0,0,27,11.0,27,27,0.58,1.09,54.5,29.0,B-7179,2027-06-29,Voucher,
107670,2025-03-13,S006,P015,SUP01,Return,100,0,28,2,0,0,0,74,11.0,74,74,0.55,1.49,41.72,16.5,B-9652,2025-09-09,Cash,
107671,2025-05-31,S006,P006,SUP05,Waste,112,0,15,0,0,0,0,97,25.0,97,97,1.25,2.19,32.85,18.75,B-3572,2025-06-10,Cash,
107672,2025-02-06,S005,P006,SUP08,Adjustment,247,6,26,0,0,0,0,-227,25.0,227,-227,1.25,2.19,56.94,32.5,B-5965,2025-02-16,Cash,
107673,2025-07-03,S002,P002,SUP05,Sale,21,50,33,0,0,0,0,38,8.0,38,38,0.42,7.12,234.96,13.86,B-8012,2025-07-08,Cash,
107674,2025-06-13,S007,P013,SUP09,Return,98,0,5,0,0,0,0,93,5.0,93,93,0.18,0.45,2.25,0.9,B-4363,2027-06-13,Voucher,
107675,2025-06-24,S008,P010,SUP05,Receipt,169,21,51,0,0,0,0,139,11.0,139,139,0.58,1.09,55.59,29.58,B-2867,2027-06-24,Cash,Partial
107676,2025-01-07,S001,P001,SUP09,Sale,109,0,29,0,0,0,0,80,21.0,80,80,1.05,1.79,51.91,30.45,B-8230,2025-01-17,Voucher,
107677,2025-05-27,S007,P007,SUP10,Return,187,0,30,0,0,0,0,157,76.0,157,157,3.8,5.99,179.7,114.0,B-8698,2025-06-01,Contactless,
107678,2025-02-14,S005,P002,SUP07,Receipt,74,29,22,3,0,0,0,84,8.0,84,84,0.42,0.89,19.58,10.5,B-5336,2025-02-19,Contactless,Partial
107679,2025-09-03,S007,P008,SUP08,Sale,130,0,0,0,0,0,0,130,82.0,130,130,4.1,6.49,0.0,0.0,B-1514,2025-09-08,Cash,
